Temperature,Fuel_Price,CPI,Unemployment,holiday,inventory_level,day,month,year,week,dayofweek,lag_1,lag_7,rolling_mean_7,actual_sales,predicted_sales,store_id,Date,final_forecast,history_count
83.63,3.044,126.1145806,14.18,0,672455.38,10,9,2010,36,4,377096.55,328336.85,344827.89,336227.69,335958.62210000004,38,2010-09-10,335958.62210000004,136
82.45,3.028,126.1454667,14.18,0,672506.38,17,9,2010,37,4,336227.69,336378.38,345955.15285714285,336253.19,335957.1733000001,38,2010-09-17,335957.1733000001,136
81.77,2.939,126.1900333,14.18,0,661209.8,24,9,2010,38,4,336253.19,378574.44,345937.26857142855,330604.9,330869.59460000007,38,2010-09-24,330869.59460000007,136
85.2,3.001,126.2346,14.313,0,720513.16,1,10,2010,39,4,330604.9,341400.72,339084.4771428571,360256.58,360183.4050000004,38,2010-10-01,360183.4050000004,136
71.82,3.013,126.2791667,14.313,0,702542.72,8,10,2010,40,4,360256.58,329139.73,341778.1714285714,351271.36,351124.6477,38,2010-10-08,351124.6477,136
75.0,2.976,126.3266774,14.313,0,675486.52,15,10,2010,41,4,351271.36,322868.56,344939.83285714284,337743.26,337974.8565,38,2010-10-15,337974.8565,136
68.85,3.014,126.3815484,14.313,0,678084.36,22,10,2010,42,4,337743.26,377096.55,347064.79000000004,339042.18,339827.43519999983,38,2010-10-22,339827.43519999983,136
61.09,3.016,126.4364194,14.313,0,682439.26,29,10,2010,43,4,339042.18,336227.69,341628.4514285714,341219.63,341482.75860000006,38,2010-10-29,341482.75860000006,136
65.49,3.129,126.4912903,14.313,0,761740.18,5,11,2010,44,4,341219.63,336253.19,342341.5857142857,380870.09,380765.7334,38,2010-11-05,380765.7334,136
57.79,3.13,126.5461613,14.313,0,680294.4,12,11,2010,45,4,380870.09,330604.9,348715.4285714286,340147.2,339989.9240999999,38,2010-11-12,339989.9240999999,136
58.18,3.161,126.6072,14.313,0,697187.98,19,11,2010,46,4,340147.2,360256.58,350078.6142857143,348593.99,348734.7869999999,38,2010-11-19,348734.7869999999,136
47.66,3.162,126.6692667,14.313,0,721715.96,26,11,2010,47,4,348593.99,351271.36,348412.52999999997,360857.98,361132.4136000002,38,2010-11-26,361132.4136000002,136
43.33,3.041,126.7313333,14.313,0,703850.72,3,12,2010,48,4,360857.98,337743.26,349782.04714285716,351925.36,352062.0045000001,38,2010-12-03,352062.0045000001,136
50.01,3.203,126.7934,14.313,0,711930.46,10,12,2010,49,4,351925.36,339042.18,351808.0614285714,355965.23,355709.933,38,2010-12-10,355709.933,136
52.77,3.236,126.8794839,14.313,0,668882.3,17,12,2010,50,4,355965.23,341219.63,354225.64,334441.15,333783.1045000002,38,2010-12-17,333783.1045000002,136
52.02,3.236,126.9835806,14.313,0,738213.44,24,12,2010,51,4,334441.15,380870.09,353257.28571428574,369106.72,369172.3265000002,38,2010-12-24,369172.3265000002,136
45.64,3.148,127.0876774,14.313,0,607817.62,31,12,2010,52,4,369106.72,340147.2,351576.8042857143,303908.81,303749.8050999998,38,2010-12-31,303749.8050999998,136
37.64,3.287,127.1917742,14.021,0,772689.08,7,1,2011,1,4,303908.81,348593.99,346399.89142857137,386344.54,386011.98199999996,38,2011-01-07,386011.98199999996,136
43.15,3.312,127.3009355,14.021,0,712277.58,14,1,2011,2,4,386344.54,360857.98,351792.82714285713,356138.79,356264.07050000003,38,2011-01-14,356264.07050000003,136
53.53,3.223,127.4404839,14.021,0,682196.16,21,1,2011,3,4,356138.79,351925.36,351118.65714285715,341098.08,341156.5159000001,38,2011-01-21,341156.5159000001,136
50.74,3.342,127.5800323,14.021,0,715114.32,28,1,2011,4,4,341098.08,355965.23,349571.9028571429,357557.16,356961.2205,38,2011-01-28,356961.2205,136
45.14,3.348,127.7195806,14.021,0,804683.52,4,2,2011,5,4,357557.16,334441.15,349799.3214285714,402341.76,402552.55460000015,38,2011-02-04,402552.55460000015,136
51.3,3.381,127.859129,14.021,0,755344.92,11,2,2011,6,4,402341.76,369106.72,359499.40857142856,377672.46,377519.1307,38,2011-02-11,377519.1307,136
53.35,3.43,127.99525,14.021,0,729213.4,18,2,2011,7,4,377672.46,303908.81,360723.0857142857,364606.7,364654.5127000001,38,2011-02-18,364654.5127000001,136
48.45,3.53,128.13,14.021,0,708464.68,25,2,2011,8,4,364606.7,386344.54,369394.21285714285,354232.34,354322.28609999997,38,2011-02-25,354322.28609999997,136
51.72,3.674,128.26475,14.021,0,810858.86,4,3,2011,9,4,354232.34,356138.79,364806.7557142857,405429.43,405479.59650000016,38,2011-03-04,405479.59650000016,136
57.75,3.818,128.3995,14.021,0,715794.36,11,3,2011,10,4,405429.43,341098.08,371848.2757142857,357897.18,357561.42730000004,38,2011-03-11,357561.42730000004,136
64.21,3.692,128.5121935,14.021,0,698919.9,18,3,2011,11,4,357897.18,357557.16,374248.14714285714,349459.95,349344.6791999997,38,2011-03-18,349344.6791999997,136
54.4,3.909,128.6160645,14.021,0,703083.24,25,3,2011,12,4,349459.95,402341.76,373091.4028571429,351541.62,352013.3384000002,38,2011-03-25,352013.3384000002,136
63.63,3.772,128.7199355,13.736,0,764196.26,1,4,2011,13,4,351541.62,377672.46,365834.23999999993,382098.13,382901.9897,38,2011-04-01,382901.9897,136
64.47,4.003,128.8238065,13.736,0,784304.6,8,4,2011,14,4,382098.13,364606.7,366466.47857142857,392152.3,392137.74439999997,38,2011-04-08,392137.74439999997,136
57.63,3.868,128.9107333,13.736,0,725517.88,15,4,2011,15,4,392152.3,354232.34,370401.5642857143,362758.94,363124.7361000003,38,2011-04-15,363124.7361000003,136
72.12,4.134,128.9553,13.736,0,725904.68,22,4,2011,16,4,362758.94,405429.43,371619.64999999997,362952.34,363074.5539000003,38,2011-04-22,363074.5539000003,136
68.27,4.151,128.9998667,13.736,0,688451.98,29,4,2011,17,4,362952.34,357897.18,365551.4942857143,344225.99,344512.61389999994,38,2011-04-29,344512.61389999994,136
68.4,4.193,129.0444333,13.736,0,844373.3,6,5,2011,18,4,344225.99,349459.95,363598.46714285715,422186.65,422277.4488999998,38,2011-05-06,422277.4488999998,136
70.93,4.202,129.089,13.736,0,733955.58,13,5,2011,19,4,422186.65,351541.62,373987.9957142857,366977.79,367727.0724999997,38,2011-05-13,367727.0724999997,136
66.59,4.169,129.0756774,13.736,0,731461.52,20,5,2011,20,4,366977.79,382098.13,376193.16285714286,365730.76,366007.84489999985,38,2011-05-20,366007.84489999985,136
76.67,4.087,129.0623548,13.736,0,713772.2,27,5,2011,21,4,365730.76,392152.3,373854.96714285715,356886.1,356585.1418,38,2011-05-27,356585.1418,136
71.81,4.031,129.0490323,13.736,0,793652.12,3,6,2011,22,4,356886.1,362758.94,368816.93857142853,396826.06,397331.31389999995,38,2011-06-03,397331.31389999995,136
78.72,3.981,129.0357097,13.736,0,763526.04,10,6,2011,23,4,396826.06,362952.34,373683.67,381763.02,380972.1885,38,2011-06-10,380972.1885,136
86.84,3.935,129.0432,13.736,0,713594.0,17,6,2011,24,4,381763.02,344225.99,376370.91,356797.0,356437.5761,38,2011-06-17,356437.5761,136
88.95,3.898,129.0663,13.736,0,708157.9,24,6,2011,25,4,356797.0,422186.65,378166.76857142855,354078.95,354277.0312999998,38,2011-06-24,354277.0312999998,136
89.85,3.842,129.0894,13.503,0,774668.08,1,7,2011,26,4,354078.95,366977.79,368437.09714285715,387334.04,386563.48469999986,38,2011-07-01,386563.48469999986,136
89.9,3.705,129.1125,13.503,0,799398.34,8,7,2011,27,4,387334.04,365730.76,371345.1328571429,399699.17,399206.96149999974,38,2011-07-08,399206.96149999974,136
88.1,3.692,129.1338387,13.503,0,734363.42,15,7,2011,28,4,399699.17,356886.1,376197.76285714284,367181.71,367819.1062999998,38,2011-07-15,367819.1062999998,136
91.17,3.794,129.1507742,13.503,0,731125.34,22,7,2011,29,4,367181.71,396826.06,377668.5642857143,365562.67,365903.38980000006,38,2011-07-22,365903.38980000006,136
93.29,3.805,129.1677097,13.503,0,710262.66,29,7,2011,30,4,365562.67,381763.02,373202.3657142857,355131.33,354959.7963999997,38,2011-07-29,354959.7963999997,136
90.61,3.803,129.1846452,13.503,0,875262.88,5,8,2011,31,4,355131.33,356797.0,369397.8385714286,437631.44,437723.64629999996,38,2011-08-05,437723.64629999996,136
91.04,3.701,129.2015806,13.503,0,775688.1,12,8,2011,32,4,437631.44,354078.95,380945.6157142857,387844.05,387154.3101999995,38,2011-08-12,387154.3101999995,136
91.74,3.743,129.2405806,13.503,0,724449.4,19,8,2011,33,4,387844.05,387334.04,385769.2014285714,362224.7,362240.5746000003,38,2011-08-19,362240.5746000003,136
94.61,3.74,129.2832581,13.503,0,731345.1,26,8,2011,34,4,362224.7,399699.17,382182.15285714285,365672.55,365924.96120000014,38,2011-08-26,365924.96120000014,136
93.66,3.798,129.3259355,13.503,0,833907.02,2,9,2011,35,4,365672.55,367181.71,377321.2071428572,416953.51,417179.9625000002,38,2011-09-02,417179.9625000002,136
88.0,3.913,129.3686129,13.503,0,795543.36,9,9,2011,36,4,416953.51,365562.67,384431.46428571426,397771.68,397865.6876,38,2011-09-09,397865.6876,136
76.36,3.918,129.4306,13.503,0,816377.76,16,9,2011,37,4,397771.68,355131.33,389032.7514285715,408188.88,407785.33920000005,38,2011-09-16,407785.33920000005,136
82.95,3.789,129.5183333,13.503,0,789330.56,23,9,2011,38,4,408188.88,437631.44,396612.40142857144,394665.28,394773.06189999986,38,2011-09-23,394773.06189999986,136
83.26,3.877,129.6060667,13.503,0,733639.68,30,9,2011,39,4,394665.28,387844.05,390474.37857142853,366819.84,366626.2852000001,38,2011-09-30,366626.2852000001,136
70.44,3.827,129.6938,12.89,0,899032.58,7,10,2011,40,4,366819.84,362224.7,387470.92,449516.29,449646.22679999983,38,2011-10-07,449646.22679999983,136
67.31,3.805,129.7706452,12.89,0,800861.56,14,10,2011,41,4,449516.29,365672.55,399941.1471428572,400430.78,400569.53009999986,38,2011-10-14,400569.53009999986,136
73.05,3.842,129.7821613,12.89,0,805418.34,21,10,2011,42,4,400430.78,416953.51,404906.60857142863,402709.17,402837.45569999993,38,2011-10-21,402837.45569999993,136
67.41,3.727,129.7936774,12.89,0,757078.34,28,10,2011,43,4,402709.17,397771.68,402871.70285714284,378539.17,378117.8473000002,38,2011-10-28,378117.8473000002,136
59.77,3.828,129.8051935,12.89,0,873940.2,4,11,2011,44,4,378539.17,408188.88,400124.20142857137,436970.1,436976.69340000016,38,2011-11-04,436976.69340000016,136
48.76,3.824,129.8167097,12.89,0,822233.9,11,11,2011,45,4,436970.1,394665.28,404235.8042857143,411116.95,410880.5237,38,2011-11-11,410880.5237,136
54.2,3.813,129.8268333,12.89,0,784006.26,18,11,2011,46,4,411116.95,366819.84,406586.0428571429,392003.13,392029.56300000014,38,2011-11-18,392029.56300000014,136
53.25,3.622,129.8364,12.89,0,787431.42,25,11,2011,47,4,392003.13,449516.29,410183.6557142857,393715.71,393959.0624999998,38,2011-11-25,393959.0624999998,136
52.5,3.701,129.8459667,12.89,0,822504.04,2,12,2011,48,4,393715.71,400430.78,402212.14428571425,411252.02,411221.3888,38,2011-12-02,411221.3888,136
42.17,3.644,129.8555333,12.89,0,870803.28,9,12,2011,49,4,411252.02,402709.17,403758.03571428574,435401.64,435373.3661000003,38,2011-12-09,435373.3661000003,136
43.29,3.6,129.8980645,12.89,0,808567.68,16,12,2011,50,4,435401.64,378539.17,408428.3885714286,404283.84,404635.3995000001,38,2011-12-16,404635.3995000001,136
45.4,3.541,129.9845484,12.89,0,839434.82,23,12,2011,51,4,404283.84,436970.1,412106.1985714286,419717.41,419705.8887999998,38,2011-12-23,419705.8887999998,136
44.64,3.428,130.0710323,12.89,0,685334.7,30,12,2011,52,4,419717.41,411116.95,409641.5285714286,342667.35,343135.96040000016,38,2011-12-30,343135.96040000016,136
50.43,3.599,130.1575161,12.187,0,956966.4,6,1,2012,1,4,342667.35,392003.13,399863.0142857143,478483.2,479133.21889999986,38,2012-01-06,479133.21889999986,136
48.07,3.657,130.244,12.187,0,846521.64,13,1,2012,2,4,478483.2,393715.71,412217.31,423260.82,423211.87079999974,38,2012-01-13,423211.87079999974,136
46.2,3.66,130.2792258,12.187,0,810431.82,20,1,2012,3,4,423260.82,411252.02,416438.04000000004,405215.91,405127.42860000016,38,2012-01-20,405127.42860000016,136
50.43,3.675,130.3144516,12.187,0,825764.62,27,1,2012,4,4,405215.91,435401.64,415575.7385714286,412882.31,412897.2820000002,38,2012-01-27,412897.2820000002,136
50.58,3.702,130.3496774,12.187,0,915423.36,3,2,2012,5,4,412882.31,404283.84,412358.6914285714,457711.68,457636.9672,38,2012-02-03,457636.9672,136
52.27,3.722,130.3849032,12.187,0,939574.76,10,2,2012,6,4,457711.68,419717.41,419991.24000000005,469787.38,469668.4856000002,38,2012-02-10,469668.4856000002,136
51.8,3.781,130.4546207,12.187,0,831027.94,17,2,2012,7,4,469787.38,342667.35,427144.09285714285,415513.97,415366.085,38,2012-02-17,415366.085,136
53.13,3.95,130.5502069,12.187,0,818823.22,24,2,2012,8,4,415513.97,478483.2,437550.75285714277,409411.61,409652.99319999985,38,2012-02-24,409652.99319999985,136
52.27,4.178,130.6457931,12.187,0,942230.76,2,3,2012,9,4,409411.61,423260.82,427683.3828571429,471115.38,471148.7368,38,2012-03-02,471148.7368,136
54.54,4.25,130.7413793,12.187,0,905585.06,9,3,2012,10,4,471115.38,405215.91,434519.7485714285,452792.53,453020.37929999956,38,2012-03-09,453020.37929999956,136
64.44,4.273,130.8261935,12.187,0,856930.22,16,3,2012,11,4,452792.53,412882.31,441316.4085714286,428465.11,428911.6909,38,2012-03-16,428911.6909,136
56.26,4.038,130.8966452,12.187,0,824912.96,23,3,2012,12,4,428465.11,457711.68,443542.5228571429,412456.48,412433.4096000001,38,2012-03-23,412433.4096000001,136
64.36,4.294,130.9670968,12.187,0,817358.72,30,3,2012,13,4,412456.48,469787.38,437077.4942857143,408679.36,408587.9324999999,38,2012-03-30,408587.9324999999,136
64.05,4.121,131.0375484,11.627,0,998535.32,6,4,2012,14,4,408679.36,415513.97,428347.77714285714,499267.66,499115.08639999985,38,2012-04-06,499115.08639999985,136
64.28,4.254,131.108,11.627,0,871581.48,13,4,2012,15,4,499267.66,409411.61,440312.58999999997,435790.74,436004.68600000016,38,2012-04-13,436004.68600000016,136
66.73,4.222,131.1173333,11.627,0,803231.6,20,4,2012,16,4,435790.74,471115.38,444081.0371428571,401615.8,401679.3895999997,38,2012-04-20,401679.3895999997,136
77.99,4.193,131.1266667,11.627,0,839929.54,27,4,2012,17,4,401615.8,452792.53,434152.5257142857,419964.77,419763.7492999998,38,2012-04-27,419763.7492999998,136
76.03,4.171,131.136,11.627,0,983511.38,4,5,2012,18,4,419964.77,428465.11,429462.8457142857,491755.69,491646.1373999998,38,2012-05-04,491646.1373999998,136
77.27,4.186,131.1453333,11.627,0,859829.2,11,5,2012,19,4,491755.69,412456.48,438504.35714285716,429914.6,429913.25390000007,38,2012-05-11,429913.25390000007,136
84.51,4.11,131.0983226,11.627,0,824629.42,18,5,2012,20,4,429914.6,408679.36,440998.37428571424,412314.71,412375.4744000001,38,2012-05-18,412375.4744000001,136
83.84,4.293,131.0287742,11.627,0,845620.24,25,5,2012,21,4,412314.71,499267.66,441517.70999999996,422810.12,422833.42999999964,38,2012-05-25,422833.42999999964,136
78.11,4.277,130.9592258,11.627,0,871159.4,1,6,2012,22,4,422810.12,435790.74,430595.20428571425,435579.7,435386.45720000035,38,2012-06-01,435386.45720000035,136
84.83,4.103,130.8896774,11.627,0,896220.5,8,6,2012,23,4,435579.7,401615.8,430565.05571428576,448110.25,448201.4733000003,38,2012-06-08,448201.4733000003,136
85.94,4.144,130.8295333,11.627,0,860444.14,15,6,2012,24,4,448110.25,419964.77,437207.12,430222.07,430304.7724000002,38,2012-06-15,430304.7724000002,136
91.61,4.014,130.7929,11.627,0,811876.7,22,6,2012,25,4,430222.07,491755.69,438672.4485714286,405938.35,405986.2293,38,2012-06-22,405986.2293,136
90.47,3.875,130.7562667,11.627,0,809268.72,29,6,2012,26,4,405938.35,429914.6,426412.82857142854,404634.36,404591.901,38,2012-06-29,404591.901,136
89.13,3.765,130.7196333,10.926,0,942172.44,6,7,2012,27,4,404634.36,412314.71,422801.3657142857,471086.22,471240.9323000002,38,2012-07-06,471240.9323000002,136
95.61,3.723,130.683,10.926,0,832073.5,13,7,2012,28,4,471086.22,422810.12,431197.2957142857,416036.75,416566.4628000002,38,2012-07-13,416566.4628000002,136
85.53,3.726,130.7012903,10.926,0,883367.48,20,7,2012,29,4,416036.75,435579.7,430229.67142857146,441683.74,441522.5238999998,38,2012-07-20,441522.5238999998,136
93.47,3.769,130.7195806,10.926,0,814372.94,27,7,2012,30,4,441683.74,448110.25,431101.6771428571,407186.47,407322.28360000014,38,2012-07-27,407322.28360000014,136
88.16,3.76,130.737871,10.926,0,938622.34,3,8,2012,31,4,407186.47,430222.07,425255.42285714287,469311.17,469538.52639999986,38,2012-08-03,469538.52639999986,136
95.91,3.811,130.7561613,10.926,0,873380.26,10,8,2012,32,4,469311.17,405938.35,430839.58,436690.13,436571.90559999994,38,2012-08-10,436571.90559999994,136
94.87,4.002,130.7909677,10.926,0,823732.92,17,8,2012,33,4,436690.13,404634.36,435232.6914285714,411866.46,411953.87419999996,38,2012-08-17,411953.87419999996,136
85.32,4.055,130.8381613,10.926,0,794856.44,24,8,2012,34,4,411866.46,471086.22,436265.84857142856,397428.22,397644.4457999999,38,2012-08-24,397644.4457999999,136
89.78,4.093,130.8853548,10.926,0,849809.9,31,8,2012,35,4,397428.22,416036.75,425743.27714285714,424904.95,424959.86009999993,38,2012-08-31,424959.86009999993,136
88.52,4.124,130.9325484,10.926,0,980549.64,7,9,2012,36,4,424904.95,441683.74,427010.1628571428,490274.82,490392.0006999997,38,2012-09-07,490392.0006999997,136
83.64,4.133,130.9776667,10.926,0,861888.78,14,9,2012,37,4,490274.82,407186.47,433951.74571428576,430944.39,431023.69840000017,38,2012-09-14,431023.69840000017,136
82.97,4.125,131.0103333,10.926,0,819201.96,21,9,2012,38,4,430944.39,469311.17,437345.7342857142,409600.98,409957.9978,38,2012-09-21,409957.9978,136
81.22,3.966,131.043,10.926,0,796936.16,28,9,2012,39,4,409600.98,436690.13,428815.7071428572,398468.08,398360.3791999998,38,2012-09-28,398360.3791999998,136
81.61,3.966,131.0756667,10.199,0,916958.02,5,10,2012,40,4,398468.08,411866.46,423355.4142857143,458479.01,458283.62639999995,38,2012-10-05,458283.62639999995,136
71.74,4.468,131.1083333,10.199,0,874641.32,12,10,2012,41,4,458479.01,397428.22,430014.35000000003,437320.66,437382.47969999985,38,2012-10-12,437382.47969999985,136
68.66,4.449,131.1499677,10.199,0,857612.92,19,10,2012,42,4,437320.66,424904.95,435713.26999999996,428806.46,428801.5559,38,2012-10-19,428801.5559,136
65.95,4.301,131.1930968,10.199,0,834580.76,26,10,2012,43,4,428806.46,490274.82,436270.62857142865,417290.38,417390.7682,38,2012-10-26,417390.7682,136
54.83,2.732,209.7870932,8.554,0,2470189.32,26,3,2010,12,4,1301590.13,1230596.8,1244033.7185714284,1235094.66,1235151.4795000001,39,2010-03-26,1235151.4795000001,136
63.31,2.719,209.5938656,8.464,0,2927885.24,2,4,2010,13,4,1235094.66,1266229.07,1244676.27,1463942.62,1464216.9035000002,39,2010-04-02,1464216.9035000002,136
68.15,2.77,209.400638,8.464,0,2654070.54,9,4,2010,14,4,1463942.62,1230591.97,1272921.0628571429,1327035.27,1327335.9214000008,39,2010-04-09,1327335.9214000008,136
66.33,2.808,209.2691428,8.464,0,2485749.96,16,4,2010,15,4,1327035.27,1168582.02,1286698.677142857,1242874.98,1243155.5831999995,39,2010-04-16,1243155.5831999995,136
67.64,2.795,209.2199574,8.464,0,2560463.7,23,4,2010,16,4,1242874.98,1266254.21,1297311.9571428571,1280231.85,1280033.8374999987,39,2010-04-23,1280033.8374999987,136
70.03,2.78,209.170772,8.464,0,2527673.18,30,4,2010,17,4,1280231.85,1244391.83,1299308.7628571428,1263836.59,1263970.1995000013,39,2010-04-30,1263970.1995000013,136
74.86,2.835,209.1215867,8.464,0,2711408.42,7,5,2010,18,4,1263836.59,1301590.13,1302086.5857142857,1355704.21,1355403.5272000008,39,2010-05-07,1355403.5272000008,136
77.49,2.854,209.118536,8.464,0,2453995.4,14,5,2010,19,4,1355704.21,1235094.66,1309817.1685714286,1226997.7,1227059.8853000002,39,2010-05-14,1227059.8853000002,136
76.67,2.826,209.3922937,8.464,0,2701347.96,21,5,2010,20,4,1226997.7,1463942.62,1308660.4599999997,1350673.98,1350644.6348000008,39,2010-05-21,1350644.6348000008,136
80.22,2.759,209.6660514,8.464,0,2731083.18,28,5,2010,21,4,1350673.98,1327035.27,1292479.2257142856,1365541.59,1365663.992099999,39,2010-05-28,1365663.992099999,136
79.83,2.705,209.9398091,8.464,0,3024415.9,4,6,2010,22,4,1365541.59,1242874.98,1297980.1285714286,1512207.95,1511747.9705,39,2010-06-04,1511747.9705,136
81.78,2.668,210.2135668,8.464,0,2742810.66,11,6,2010,23,4,1512207.95,1280231.85,1336456.267142857,1371405.33,1372066.8237999987,39,2010-06-11,1372066.8237999987,136
83.96,2.637,210.2108417,8.464,0,2736624.9,18,6,2010,24,4,1371405.33,1263836.59,1349481.05,1368312.45,1368431.8551999992,39,2010-06-18,1368431.8551999992,136
